,id,date,text,likes,retweet,comments,urls
212,1264168921910767617,2020-05-23 12:18:52+00:00,"""Mat Ri Ye semua! Rooty ingin mengucapkan Salam Aidilfitri kepada seluruh rakyat Malaysia yang menyambut! Pasti… https://t.co/H4vXtVzEDc",8,2,1,[{'url': 'https://t.co/H4vXtVzEDc'}]
213,1237263826040418309,2020-03-10 06:27:38+00:00,Indulge in our mouth-watering Chicken Coney and served with fries! Click here to find out more about our… https://t.co/K7FsyNYHmb,2,2,1,[{'url': 'https://t.co/K7FsyNYHmb'}]
214,1197717203467956224,2019-11-22 03:23:28+00:00,What's not to love about the Classic A Cool Classics perfect combination of 6 pieces of Sesame Chicken bites + Arom… https://t.co/HxI3IcemQh,3,0,0,[{'url': 'https://t.co/HxI3IcemQh'}]
215,1303203610470223873,2020-09-08 05:28:47+00:00,Gandingan mantap yang membawa citarasa lazat untuk semua!   Eratkan hubungan anda bersama keluarga dengan set Fam… https://t.co/IV4L7LmCsl,6,0,1,[{'url': 'https://t.co/IV4L7LmCsl'}]
216,1215892245573820418,2020-01-11 07:04:36+00:00,Good fortunes are coming your way! Introducing our mouth-watering Fortune Burger during this prosperous season of C… https://t.co/eu99upihZh,6,1,1,[{'url': 'https://t.co/eu99upihZh'}]
217,1365482486466191363,2021-02-27 02:02:48+00:00,"It's the weekend again! Time to unwind, and bond with loved ones. Order our A&amp;W Fiesta Feast via GrabFood or foodpa… https://t.co/9JwAMNTtCJ",1,1,0,[{'url': 'https://t.co/9JwAMNTtCJ'}]
218,1139807122068107264,2019-06-15 08:09:29+00:00,Grab this opportunity to meet Rooty Bear in real life on 19th June 2019 from 8pm onwards! Click this link to see wh… https://t.co/xbkCjTfZb0,9,4,0,[{'url': 'https://t.co/xbkCjTfZb0'}]
219,1369869720946548736,2021-03-11 04:36:07+00:00,"If you have a bear-like appetite, then our Beary Big Box is the order of choice for you! Hurry, and order from your… https://t.co/twn7zVZIzc",3,0,0,[{'url': 'https://t.co/twn7zVZIzc'}]
220,1256425268702412801,2020-05-02 03:28:21+00:00,"At A&amp;W, our staffs are always equipped with facemasks and gloves when handling your meals! We believe in maintainin… https://t.co/C67KKftz46",5,2,0,[{'url': 'https://t.co/C67KKftz46'}]
221,1191941391502495752,2019-11-06 04:52:27+00:00,"Meet Roy Allen and Frank Wright, the two people who were responsible for the creation of A&amp;W! Without them, there w… https://t.co/RdmhkRs7hl",14,8,6,[{'url': 'https://t.co/RdmhkRs7hl'}]
222,1297764178954919936,2020-08-24 05:14:26+00:00,Crispy perfection: NO WORDS NEEDED!  Discover the true aromatic sensation with a scrumptious bite of our Aroma Ch… https://t.co/X78qKMUUeQ,8,2,0,[{'url': 'https://t.co/X78qKMUUeQ'}]
223,1260850351516704768,2020-05-14 08:32:03+00:00,There is a need to prioritise personal hygiene especially during the outbreak. Always remember to avoid touching yo… https://t.co/9HD2YO08tt,1,1,0,[{'url': 'https://t.co/9HD2YO08tt'}]
224,1236497625001558016,2020-03-08 03:43:01+00:00,We would like to wish Happy International Women's Day to all the strong and empowering women out there!… https://t.co/jcwIouWPy4,6,1,0,[{'url': 'https://t.co/jcwIouWPy4'}]
225,1378180459495096322,2021-04-03 03:00:01+00:00,We will give you Coney from any of our putlets today for only RM5! Click on the link to flash the poster:… https://t.co/hPfkqMmBGh,1,1,0,[{'url': 'https://t.co/hPfkqMmBGh'}]
226,1223449295275225088,2020-02-01 03:33:37+00:00,We would like to wish a splendid Happy Federal Territory Day to everyone in Kuala Lumpur! #anwmalaysia https://t.co/ITk5bl0o16,9,3,0,[]
227,1196642666928197632,2019-11-19 04:13:38+00:00,Ever thought that your eyes don't lie? Try and find the number of A&amp;W logos and see for yourself! #anwmalaysia… https://t.co/jtlaLoc4kf,9,2,1,[{'url': 'https://t.co/jtlaLoc4kf'}]
228,1362933008819347460,2021-02-20 01:12:06+00:00,Start your awesome weekend with A&amp;W's delicious breakfast spread! Head over to our nearest outlet or check out our… https://t.co/eC2DIJ57bB,4,0,0,[{'url': 'https://t.co/eC2DIJ57bB'}]
229,1199598890284023808,2019-11-27 08:00:37+00:00,Indie sensations are in town! Be sure to catch @ryotjones and @Jumero_official at the A&amp;Wesome festival! See you th… https://t.co/ksDcC8Rna8,1,2,0,[{'url': 'https://t.co/ksDcC8Rna8'}]
230,1175967744635703297,2019-09-23 02:58:53+00:00,A  joke for you to laugh your Monday blues away 😜 https://t.co/54j2scufxP,7,6,1,[]
231,1224542716731592705,2020-02-04 03:58:29+00:00,Its that time of the week again! Savour yourself a delightful Coney Tuesday and embrace the endless classic of the… https://t.co/VIfDbFEKAV,4,3,0,[{'url': 'https://t.co/VIfDbFEKAV'}]
232,1339436318523236354,2020-12-17 05:04:38+00:00,YOU CAN NEVER SATAY-AWAY FROM THIS!   Our Satay Burger is still here to give an awesome local vibe like never bef… https://t.co/h7BhnUSAbD,1,1,0,[{'url': 'https://t.co/h7BhnUSAbD'}]
233,1204614171536453632,2019-12-11 04:09:33+00:00,Daulat Tuanku. Sembah Takzim sempena Hari Keputeraan ke-74 Duli Yang Maha Mulia Sultan Selangor. https://t.co/lvdFoe5itR,8,3,0,[]
234,1380671871755096065,2021-04-10 00:00:00+00:00,Rise &amp; shine with our Egg Mayo and have an AWesome weekend! #anwmalaysia https://t.co/71x788dHqM,2,0,0,[]
235,1368824313357291525,2021-03-08 07:22:02+00:00,We have some sizzling HOTDEALS coming your way this month! Grab your favourite meals and enjoy up to 50% discount!… https://t.co/CcNlbSMeX6,1,1,0,[{'url': 'https://t.co/CcNlbSMeX6'}]
236,1345249834811281410,2021-01-02 06:05:28+00:00,Cheers to the New Year ✨Start off the year right with our delightful Ice-cream Bun 😋Your tummy will thank you f… https://t.co/jzMIQYm1oi,3,0,0,[{'url': 'https://t.co/jzMIQYm1oi'}]
237,1335450230326579200,2020-12-06 05:05:21+00:00,"A delicious drink of our frosty RB at home? OH YES!   Sit back, chill and just follow these few simple steps 😎… https://t.co/Z7vo7hhRm4",2,2,0,[{'url': 'https://t.co/Z7vo7hhRm4'}]
238,1131846681710845952,2019-05-24 08:57:32+00:00,Have you planned where to berbuka puasa for tonight? Enjoy our #DoubleBlessingsPlus promo with ANY choice of your f… https://t.co/2ehWryS3Ji,2,1,0,[{'url': 'https://t.co/2ehWryS3Ji'}]
239,1250668870362263554,2020-04-16 06:14:29+00:00,https://t.co/KHeli5NCGb,1,0,5,[]
240,1381858708834066434,2021-04-13 06:36:04+00:00,Introducing A&amp;W's Lily Chili Aroma Chicken coated with Sweet Lily Chili sauce 🌶🌶! A mix of sweet and mildly spicy c… https://t.co/c1aJXc8W05,9,4,0,[{'url': 'https://t.co/c1aJXc8W05'}]
241,1366931331968598024,2021-03-03 02:00:00+00:00,A tropical burger sensation have arrived! Our NEW Hula Hula Burger brings you the taste of warm sunny beach with ea… https://t.co/nX8izo1I0g,6,4,0,[{'url': 'https://t.co/nX8izo1I0g'}]
242,1269207792314802176,2020-06-06 10:01:33+00:00,Welcoming June with an AWESOME PROMO for you!   Enjoy 16% off your favourite A&amp;W meals when you use our promo cod… https://t.co/ueLdWqEyPK,6,1,0,[{'url': 'https://t.co/ueLdWqEyPK'}]
243,1141181794319912962,2019-06-19 03:11:56+00:00,RT @iqram_mianji: I'm gonna get myself a couple of root beer float #RBday https://t.co/0KG9ILpUZe,0,1,2,[{'url': 'https://t.co/0KG9ILpUZe'}]
244,1157244840498778112,2019-08-02 11:00:45+00:00,We finally have a Drive-Thru at Rawang RnR! You can now enjoy A&amp;W during your travels without the hassle of parking… https://t.co/HUcUqCsYwn,10,6,1,[{'url': 'https://t.co/HUcUqCsYwn'}]
245,1203946659559854080,2019-12-09 07:57:06+00:00,"Desserts don’t go to your stomach, it goes right to the heart! Satisfy your sweet taste buds with our Waffle with i… https://t.co/qG4xmMIVFI",7,2,0,[{'url': 'https://t.co/qG4xmMIVFI'}]
246,1364423792173355008,2021-02-24 03:55:56+00:00,Give in and satisfy your A&amp;W Spicy Aroma Chicken now! Don’t let anything hold you back from everyone’s favourite ch… https://t.co/ia67FKgY0N,1,0,0,[{'url': 'https://t.co/ia67FKgY0N'}]
247,1190209501141450753,2019-11-01 10:10:32+00:00,RT @juejusoh01: @anwmalaysia The best fries tbh 😍🍟,0,1,1,[]
248,1274908956419256320,2020-06-22 03:35:56+00:00,We keep the #UnskippablePromo runnin’ all day on weekday! Experience the tastiness like never before for only RM8… https://t.co/CeIEtBoK2m,5,1,0,[{'url': 'https://t.co/CeIEtBoK2m'}]
249,1298878446999724032,2020-08-27 07:02:08+00:00,IT'S LIKE YOU CAN ALMOST TASTE IT!Experience the awesome goodness like never before with our Black Pepper Mushroo… https://t.co/uOeG6leHH6,6,2,1,[{'url': 'https://t.co/uOeG6leHH6'}]
250,1369575291966791683,2021-03-10 09:06:09+00:00,"Do you love this iconic dessert on our menu, a-waffle lot? Well we have some delightful news coming your way soon!… https://t.co/0FXAU7RflQ",3,0,0,[{'url': 'https://t.co/0FXAU7RflQ'}]
251,1221311395049791489,2020-01-26 05:58:22+00:00,Imagine the sizzling fried chicken that is golden to perfection and the crunchy sound in your mouth! WHO WOULD WANN… https://t.co/z7gB2j3mHy,5,0,0,[{'url': 'https://t.co/z7gB2j3mHy'}]
252,1189436318171877376,2019-10-30 06:58:11+00:00,RT @amarul_aman: Wow #RBFLOAT #ANW https://t.co/a7xN6dJoOY,0,1,2,[{'url': 'https://t.co/a7xN6dJoOY'}]
